constructor_results_id,race_id,constructor_id,points
2630,308,55,0.0
2631,308,3,0.0
2632,308,2,0.0
2633,308,20,0.0
2634,308,52,0.0
2635,308,5,4.0
2636,308,57,0.0
2637,308,31,9.0
2638,308,24,6.0
2639,308,54,3.0
2640,308,26,2.0
2641,308,61,1.0
2642,308,33,0.0
2643,308,0,0.0
2644,308,63,0.0
2645,308,56,0.0
2646,309,61,0.0
2647,309,58,0.0
2648,309,63,0.0
2649,309,3,0.0
2650,309,2,0.0
2651,309,57,0.0
2652,309,0,0.0
2653,309,26,0.0
2654,309,5,1.0
2655,309,54,2.0
2656,309,33,4.0
2657,309,31,9.0
2658,309,24,0.0
2659,309,55,0.0
2660,309,20,0.0
2661,309,52,0.0
2662,309,56,0.0
2663,310,57,0.0
2664,310,56,0.0
2665,310,2,0.0
2666,310,3,0.0
2667,310,24,0.0
2668,310,33,9.0
2669,310,58,0.0
2670,310,20,0.0
2671,310,52,0.0
2672,310,55,0.0
2673,310,54,0.0
2674,310,31,1.0
2675,310,0,2.0
2676,310,26,3.0
2677,310,5,4.0
2678,310,61,0.0
2679,311,2,6.0
2680,311,26,0.0
2681,311,24,0.0
2682,311,63,0.0
2683,311,55,0.0
2684,311,0,1.0
2685,311,54,2.0
2686,311,3,3.0
2687,311,57,4.0
2688,311,56,0.0
2689,311,5,9.0
2690,311,31,0.0
2691,311,20,0.0
2692,311,58,0.0
2693,311,52,0.0
2694,311,33,0.0
2695,311,61,0.0
2696,312,5,9.0
2697,312,57,6.0
2698,312,20,3.0
2699,312,24,2.0
2700,312,0,0.0
2701,312,2,0.0
2702,312,31,0.0
2703,312,33,0.0
2704,312,3,0.0
2705,312,52,0.0
2706,312,55,1.0
2707,312,58,0.0
2708,312,54,0.0
2709,312,56,0.0
2710,312,61,0.0
2711,312,26,0.0
2712,313,58,0.0
2713,313,0,4.0
2714,313,54,1.0
2715,313,56,0.0
2716,313,20,0.0
2717,313,2,0.0
2718,313,55,0.0
2719,313,5,0.0
2720,313,24,0.0
2721,313,57,0.0
2722,313,201,0.0
2723,313,31,8.0
2724,313,26,12.0
2725,313,52,0.0
2726,313,3,0.0
2727,314,24,3.0
2728,314,5,3.0
2729,314,20,0.0
2730,314,0,0.0
2731,314,3,0.0
2732,314,54,0.0
2733,314,55,0.0
2734,314,201,0.0
2735,314,57,0.0
2736,314,52,0.0
2737,314,31,4.0
2738,314,58,0.0
2739,314,56,0.0
2740,314,26,15.0
2741,314,2,0.0
2742,315,26,0.0
2743,315,31,5.0
2744,315,33,1.0
2745,315,57,0.0
2746,315,2,0.0
2747,315,0,0.0
2748,315,20,0.0
2749,315,54,0.0
2750,315,3,0.0
2751,315,52,0.0
2752,315,24,4.0
2753,315,5,15.0
2754,315,55,0.0
2755,315,58,0.0
2756,315,201,1.0
2757,315,56,0.0
2758,316,5,15.0
2759,316,52,0.0
2760,316,3,0.0
2761,316,57,0.0
2762,316,58,0.0
2763,316,54,0.0
2764,316,31,3.0
2765,316,2,4.0
2766,316,201,0.0
2767,316,0,0.0
2768,316,55,0.0
2769,316,56,0.0
2770,316,24,1.0
2771,316,26,2.0
2772,316,20,0.0
2773,317,20,0.0
2774,317,201,0.0
2775,317,52,0.0
2776,317,59,0.0
2777,317,3,0.0
2778,317,55,0.0
2779,317,57,0.0
2780,317,58,0.0
2781,317,56,0.0
2782,317,26,9.0
2783,317,31,10.0
2784,317,5,3.0
2785,317,54,0.0
2786,317,24,3.0
2787,317,0,0.0
2788,317,2,0.0
2789,318,26,6.0
2790,318,201,0.0
2791,318,3,0.0
2792,318,49,0.0
2793,318,58,0.0
2794,318,55,0.0
2795,318,59,0.0
2796,318,5,9.0
2797,318,24,4.0
2798,318,2,0.0
2799,318,57,0.0
2800,318,56,0.0
2801,318,54,0.0
2802,318,52,0.0
2803,318,0,1.0
2804,318,31,3.0
2805,318,20,2.0
2806,319,5,9.0
2807,319,56,0.0
2808,319,57,0.0
2809,319,54,0.0
2810,319,2,6.0
2811,319,31,4.0
2812,319,0,3.0
2813,319,20,1.0
2814,319,201,0.0
2815,319,3,0.0
2816,319,24,0.0
2817,319,52,0.0
2818,319,55,0.0
2819,319,58,0.0
2820,319,26,2.0
2821,320,2,4.0
2822,320,3,13.0
2823,320,5,6.0
2824,320,24,2.0
2825,320,58,0.0
2826,320,57,0.0
2827,320,0,0.0
2828,320,31,0.0
2829,320,55,0.0
2830,320,52,0.0
2831,320,201,0.0
2832,320,54,0.0
2833,320,49,0.0
2834,320,56,0.0
2835,320,20,0.0
2836,320,26,0.0
2837,321,54,0.0
2838,321,201,0.0
2839,321,52,0.0
2840,321,58,0.0
2841,321,31,0.0
2842,321,20,0.0
2843,321,55,0.0
2844,321,56,0.0
2845,321,57,0.0
2846,321,26,1.0
2847,321,2,9.0
2848,321,3,6.0
2849,321,5,2.0
2850,321,0,3.0
2851,321,24,4.0
2852,322,57,0.0
2853,322,58,0.0
2854,322,55,0.0
2855,322,52,0.0
2856,322,2,15.0
2857,322,26,4.0
2858,322,5,3.0
2859,322,54,0.0
2860,322,0,2.0
2861,322,3,0.0
2862,322,24,0.0
2863,322,56,0.0
2864,322,201,0.0
2865,322,31,0.0
2866,322,20,1.0
2867,323,201,0.0
2868,323,3,1.0
2869,323,26,4.0
2870,323,5,9.0
2871,323,33,0.0
2872,323,2,11.0
2873,323,55,0.0
2874,323,20,0.0
2875,323,56,0.0
2876,323,0,0.0
2877,323,52,0.0
2878,323,57,0.0
2879,323,54,0.0
2880,323,58,0.0
2881,323,31,0.0
2882,323,24,0.0
2883,324,54,0.0
2884,324,31,0.0
2885,324,55,0.0
2886,324,3,0.0
2887,324,20,1.0
2888,324,24,0.0
2889,324,58,0.0
2890,324,52,0.0
2891,324,0,0.0
2892,324,2,9.0
2893,324,5,6.0
2894,324,26,6.0
2895,324,201,3.0
2896,324,57,0.0
2897,324,56,0.0
2898,325,56,0.0
2899,325,0,0.0
2900,325,55,0.0
2901,325,58,0.0
2902,325,60,0.0
2903,325,201,3.0
2904,325,24,1.0
2905,325,52,0.0
2906,325,49,0.0
2907,325,20,0.0
2908,325,3,0.0
2909,325,31,2.0
2910,325,2,4.0
2911,325,57,0.0
2912,325,26,0.0
2913,325,5,15.0
2914,325,54,0.0
2915,326,52,0.0
2916,326,55,0.0
2917,326,57,0.0
2918,326,58,0.0
2919,326,20,0.0
2920,326,26,0.0
2921,326,2,13.0
2922,326,49,0.0
2923,326,31,0.0
2924,326,56,0.0
2925,326,54,0.0
2926,326,179,0.0
2927,326,5,9.0
2928,326,0,1.0
2929,326,24,2.0
2930,326,3,0.0
2931,326,60,0.0
2932,327,0,1.0
2933,327,52,2.0
2934,327,31,0.0
2935,327,57,0.0
2936,327,24,4.0
2937,327,3,6.0
2938,327,5,9.0
2939,327,179,0.0
2940,327,20,0.0
2941,327,54,0.0
2942,327,55,0.0
2943,327,58,0.0
2944,327,60,0.0
2945,327,49,0.0
2946,327,56,3.0
2947,327,26,0.0
2948,327,2,0.0
2949,328,20,0.0
2950,328,43,0.0
2951,328,56,0.0
2952,328,3,0.0
2953,328,31,0.0
2954,328,52,0.0
2955,328,26,0.0
2956,328,24,3.0
2957,328,5,0.0
2958,328,0,1.0
2959,328,49,2.0
2960,328,54,4.0
2961,328,33,6.0
2962,328,2,9.0
2963,328,55,0.0
2964,329,26,3.0
2965,329,3,9.0
2966,329,31,6.0
2967,329,2,4.0
2968,329,0,2.0
2969,329,5,0.0
2970,329,52,0.0
2971,329,33,0.0
2972,329,54,0.0
2973,329,24,0.0
2974,329,49,0.0
2975,329,55,0.0
2976,329,56,0.0
2977,329,43,0.0
2978,329,20,1.0
2979,330,43,0.0
2980,330,5,0.0
2981,330,49,0.0
2982,330,56,0.0
2983,330,31,0.0
2984,330,0,0.0
2985,330,52,0.0
2986,330,54,0.0
2987,330,24,0.0
2988,330,20,1.0
2989,330,2,2.0
2990,330,33,3.0
2991,330,26,10.0
2992,330,55,0.0
2993,330,3,9.0
2994,331,56,0.0
2995,331,52,0.0
2996,331,43,0.0
2997,331,2,0.0
2998,331,49,0.0
2999,331,55,0.0
3000,331,31,0.0
3001,331,24,0.0
3002,331,3,0.0
3003,331,33,9.0
3004,331,20,6.0
3005,331,5,2.0
3006,331,0,3.0
3007,331,26,1.0
3008,331,54,4.0
3009,332,43,0.0
3010,332,56,0.0
3011,332,55,0.0
3012,332,33,0.0
3013,332,49,0.0
3014,332,20,0.0
3015,332,52,0.0
3016,332,31,0.0
3017,332,5,1.0
3018,332,24,2.0
3019,332,3,3.0
3020,332,2,10.0
3021,332,26,9.0
3022,332,0,0.0
3023,332,54,0.0
3024,333,26,6.0
3025,333,2,9.0
3026,333,55,0.0
3027,333,56,0.0
3028,333,43,0.0
3029,333,0,0.0
3030,333,24,0.0
3031,333,49,0.0
3032,333,33,4.0
3033,333,52,0.0
3034,333,31,0.0
3035,333,54,1.0
3036,333,5,2.0
3037,333,20,3.0
3038,333,3,0.0
3039,334,31,0.0
3040,334,49,0.0
3041,334,52,0.0
3042,334,43,0.0
3043,334,54,0.0
3044,334,24,0.0
3045,334,0,0.0
3046,334,5,0.0
3047,334,3,2.0
3048,334,33,3.0
3049,334,26,10.0
3050,334,56,0.0
3051,334,20,0.0
3052,334,2,10.0
3053,334,55,0.0
3054,335,52,0.0
3055,335,33,6.0
3056,335,24,5.0
3057,335,0,1.0
3058,335,20,0.0
3059,335,55,0.0
3060,335,43,0.0
3061,335,49,0.0
3062,335,31,0.0
3063,335,2,13.0
3064,335,26,0.0
3065,335,3,0.0
3066,335,54,0.0
3067,335,5,0.0
3068,336,52,0.0
3069,336,3,0.0
3070,336,43,0.0
3071,336,54,0.0
3072,336,31,0.0
3073,336,0,0.0
3074,336,5,1.0
3075,336,55,0.0
3076,336,20,0.0
3077,336,26,9.0
3078,336,2,10.0
3079,336,33,3.0
3080,336,49,2.0
3081,336,24,0.0
3082,337,55,0.0
3083,337,43,0.0
3084,337,24,0.0
3085,337,49,0.0
3086,337,20,0.0
3087,337,52,0.0
3088,337,54,0.0
3089,337,0,0.0
3090,337,31,1.0
3091,337,33,2.0
3092,337,26,3.0
3093,337,2,10.0
3094,337,3,9.0
3095,337,5,0.0
3096,338,49,0.0
3097,338,43,0.0
3098,338,20,0.0
3099,338,55,0.0
3100,338,54,0.0
3101,338,52,0.0
3102,338,5,0.0
3103,338,0,1.0
3104,338,33,9.0
3105,338,3,6.0
3106,338,26,4.0
3107,338,2,3.0
3108,338,24,2.0
3109,338,31,0.0
3110,339,20,0.0
3111,339,52,0.0
3112,339,24,0.0
3113,339,43,0.0
3114,339,3,0.0
3115,339,55,0.0
3116,339,0,0.0
3117,339,26,1.0
3118,339,31,3.0
3119,339,2,10.0
3120,339,33,9.0
3121,339,5,0.0
3122,339,54,2.0
3123,339,49,0.0
3124,340,2,15.0
3125,340,0,3.0
3126,340,5,2.0
3127,340,33,1.0
3128,340,24,0.0
3129,340,54,0.0
3130,340,31,0.0
3131,340,20,0.0
3132,340,55,0.0
3133,340,3,0.0
3134,340,49,0.0
3135,340,43,0.0
3136,340,52,0.0
3137,340,26,4.0
3138,341,2,15.0
3139,341,31,4.0
3140,341,3,0.0
3141,341,52,0.0
3142,341,54,0.0
3143,341,5,0.0
3144,341,0,0.0
3145,341,24,0.0
3146,341,20,0.0
3147,341,49,0.0
3148,341,33,0.0
3149,341,43,0.0
3150,341,55,0.0
3151,341,26,6.0
3152,342,36,0.0
3153,342,49,3.0
3154,342,5,0.0
3155,342,31,0.0
3156,342,43,0.0
3157,342,20,0.0
3158,342,52,0.0
3159,342,26,0.0
3160,342,0,0.0
3161,342,2,15.0
3162,342,3,0.0
3163,342,54,0.0
3164,342,53,1.0
3165,342,24,2.0
3166,342,33,4.0
3167,342,55,0.0
3168,343,2,15.0
3169,343,20,4.0
3170,343,31,2.0
3171,343,55,3.0
3172,343,26,1.0
3173,343,0,0.0
3174,343,54,0.0
3175,343,53,0.0
3176,343,33,0.0
3177,343,24,0.0
3178,343,49,0.0
3179,343,5,0.0
3180,343,3,0.0
3181,343,52,0.0
3182,343,43,0.0
3183,343,36,0.0
3184,344,49,0.0
3185,344,33,9.0
3186,344,2,9.0
3187,344,3,6.0
3188,344,36,0.0
3189,344,43,0.0
3190,344,55,0.0
3191,344,26,0.0
3192,344,54,0.0
3193,344,53,0.0
3194,344,31,1.0
3195,344,24,0.0
3196,344,52,0.0
3197,344,0,0.0
3198,344,20,0.0
3199,344,5,0.0
3200,345,0,1.0
3201,345,53,0.0
3202,345,31,0.0
3203,345,33,12.0
3204,345,20,6.0
3205,345,2,4.0
3206,345,5,2.0
3207,345,3,0.0
3208,345,55,0.0
3209,345,51,0.0
3210,345,52,0.0
3211,345,26,0.0
3212,345,36,0.0
3213,345,24,0.0
3214,345,43,0.0
3215,345,49,0.0
3216,345,54,0.0
3217,346,26,6.0
3218,346,2,9.0
3219,346,31,6.0
3220,346,51,0.0
3221,346,5,3.0
3222,346,24,1.0
3223,346,0,0.0
3224,346,49,0.0
3225,346,55,0.0
3226,346,43,0.0
3227,346,33,0.0
3228,346,54,0.0
3229,346,3,0.0
3230,346,20,0.0
3231,346,36,0.0
3232,346,52,0.0
3233,346,53,0.0
3234,347,26,4.0
3235,347,24,2.0
3236,347,51,0.0
3237,347,36,0.0
3238,347,52,0.0
3239,347,43,0.0
3240,347,54,0.0
3241,347,20,0.0
3242,347,31,0.0
3243,347,3,0.0
3244,347,2,6.0
3245,347,0,0.0
3246,347,33,0.0
3247,347,53,0.0
3248,347,55,1.0
3249,347,5,12.0
3250,347,49,0.0
3251,348,52,0.0
3252,348,5,9.0
3253,348,0,4.0
3254,348,2,3.0
3255,348,31,3.0
3256,348,26,6.0
3257,348,3,0.0
3258,348,51,0.0
3259,348,54,0.0
3260,348,49,0.0
3261,348,55,0.0
3262,348,36,0.0
3263,348,24,0.0
3264,348,33,0.0
3265,348,20,0.0
3266,348,43,0.0
3267,348,53,0.0
3268,349,0,6.0
3269,349,33,4.0
3270,349,5,2.0
3271,349,31,1.0
3272,349,49,0.0
3273,349,2,0.0
3274,349,24,0.0
3275,349,53,0.0
3276,349,26,0.0
3277,349,36,0.0
3278,349,54,0.0
3279,349,55,0.0
3280,349,51,0.0
3281,349,3,12.0
3282,349,43,0.0
3283,349,20,0.0
3284,349,52,0.0
3285,350,5,0.0
3286,350,0,9.0
3287,350,2,6.0
3288,350,26,4.0
3289,350,24,3.0
3290,350,33,2.0
3291,350,36,0.0
3292,350,43,0.0
3293,350,3,0.0
3294,350,20,0.0
3295,350,53,0.0
3296,350,49,0.0
3297,350,54,0.0
3298,350,31,0.0
3299,350,51,0.0
3300,350,52,1.0
3301,350,55,0.0
3302,351,53,0.0
3303,351,51,0.0
3304,351,54,0.0
3305,351,36,0.0
3306,351,52,0.0
3307,351,55,0.0
3308,351,20,0.0
3309,351,2,0.0
3310,351,5,0.0
3311,351,43,0.0
3312,351,31,0.0
3313,351,0,1.0
3314,351,24,2.0
3315,351,26,4.0
3316,351,3,6.0
3317,351,33,12.0
3318,351,49,0.0
3319,352,20,0.0
3320,352,52,0.0
3321,352,55,0.0
3322,352,51,0.0
3323,352,53,0.0
3324,352,49,0.0
3325,352,24,0.0
3326,352,36,0.0
3327,352,5,0.0
3328,352,31,0.0
3329,352,0,1.0
3330,352,2,5.0
3331,352,33,4.0
3332,352,3,6.0
3333,352,26,9.0
3334,352,43,0.0
3335,353,51,0.0
3336,353,36,0.0
3337,353,26,0.0
3338,353,43,0.0
3339,353,0,0.0
3340,353,49,0.0
3341,353,52,0.0
3342,353,55,1.0
3343,353,53,0.0
3344,353,20,0.0
3345,353,31,2.0
3346,353,2,4.0
3347,353,33,9.0
3348,353,3,9.0
3349,353,24,0.0
3350,353,54,0.0
3351,353,5,0.0
3352,354,2,10.0
3353,354,31,3.0
3354,354,54,0.0
3355,354,53,0.0
3356,354,52,0.0
3357,354,55,0.0
3358,354,20,0.0
3359,354,26,0.0
3360,354,36,0.0
3361,354,24,0.0
3362,354,43,0.0
3363,354,49,0.0
3364,354,0,0.0
3365,354,33,1.0
3366,354,5,2.0
3367,354,3,9.0
3368,354,51,0.0
3369,355,24,0.0
3370,355,51,0.0
3371,355,54,0.0
3372,355,20,0.0
3373,355,55,0.0
3374,355,52,0.0
3375,355,3,0.0
3376,355,2,0.0
3377,355,43,0.0
3378,355,36,0.0
3379,355,31,1.0
3380,355,33,2.0
3381,355,49,3.0
3382,355,5,4.0
3383,355,0,6.0
3384,355,26,9.0
3385,355,53,0.0
3386,356,36,0.0
3387,356,52,0.0
3388,356,43,0.0
3389,356,53,0.0
3390,356,51,0.0
3391,356,55,0.0
3392,356,24,0.0
3393,356,20,0.0
3394,356,54,0.0
3395,356,0,0.0
3396,356,26,1.0
3397,356,33,2.0
3398,356,31,3.0
3399,356,49,4.0
3400,356,3,6.0
3401,356,2,9.0
3402,356,5,0.0
3403,357,54,0.0
3404,357,55,0.0
3405,357,20,0.0
3406,357,43,0.0
3407,357,51,0.0
3408,357,26,0.0
3409,357,5,0.0
3410,357,53,0.0
3411,357,33,0.0
3412,357,49,0.0
3413,357,52,0.0
3414,357,31,0.0
3415,357,24,0.0
3416,357,36,0.0
3417,357,0,4.0
3418,357,2,8.0
3419,357,3,13.0
3420,358,55,0.0
3421,358,51,0.0
3422,358,53,0.0
3423,358,49,0.0
3424,358,26,0.0
3425,358,54,0.0
3426,358,2,0.0
3427,358,33,0.0
3428,358,20,0.0
3429,358,43,0.0
3430,358,36,0.0
3431,358,5,1.0
3432,358,52,2.0
3433,358,24,3.0
3434,358,31,4.0
3435,358,0,6.0
3436,358,3,9.0
3437,359,54,0.0
3438,359,51,0.0
3439,359,52,0.0
3440,359,3,0.0
3441,359,53,0.0
3442,359,43,0.0
3443,359,55,0.0
3444,359,20,0.0
3445,359,24,3.0
3446,359,26,0.0
3447,359,5,0.0
3448,359,36,0.0
3449,359,31,2.0
3450,359,33,4.0
3451,359,2,6.0
3452,359,0,10.0
3453,359,49,0.0
3454,360,49,0.0
3455,360,3,0.0
3456,360,51,0.0
3457,360,52,2.0
3458,360,24,4.0
3459,360,5,15.0
3460,360,43,3.0
3461,361,43,0.0
3462,361,55,0.0
3463,361,5,0.0
3464,361,52,0.0
3465,361,51,0.0
3466,361,24,0.0
3467,361,53,0.0
3468,361,3,0.0
3469,361,49,0.0
3470,361,20,0.0
3471,361,54,1.0
3472,361,33,2.0
3473,361,31,3.0
3474,361,26,4.0
3475,361,2,6.0
3476,361,0,9.0
3477,361,36,0.0
3478,362,54,0.0
3479,362,55,0.0
3480,362,43,0.0
3481,362,51,0.0
3482,362,36,0.0
3483,362,53,0.0
3484,362,26,0.0
3485,362,52,0.0
3486,362,0,0.0
3487,362,20,0.0
3488,362,24,0.0
3489,362,3,0.0
3490,362,2,1.0
3491,362,31,5.0
3492,362,49,4.0
3493,362,5,6.0
3494,362,33,9.0
3495,363,43,0.0
3496,363,33,0.0
3497,363,55,0.0
3498,363,52,0.0
3499,363,49,0.0
3500,363,53,0.0
3501,363,31,0.0
3502,363,54,0.0
3503,363,20,0.0
3504,363,24,0.0
3505,363,36,0.0
3506,363,2,5.0
3507,363,5,4.0
3508,363,26,7.0
3509,363,0,9.0
3510,363,3,0.0
3511,364,54,0.0
3512,364,53,0.0
3513,364,43,0.0
3514,364,55,0.0
3515,364,52,0.0
3516,364,3,0.0
3517,364,24,0.0
3518,364,36,0.0
3519,364,5,0.0
3520,364,2,0.0
3521,364,49,1.0
3522,364,20,2.0
3523,364,31,3.0
3524,364,0,4.0
3525,364,33,15.0
3526,364,26,0.0
3527,365,0,3.0
3528,365,5,9.0
3529,365,33,6.0
3530,365,2,6.0
3531,365,20,1.0
3532,365,31,0.0
3533,365,49,0.0
3534,365,55,0.0
3535,365,51,0.0
3536,365,54,0.0
3537,365,3,0.0
3538,365,26,0.0
3539,365,53,0.0
3540,365,36,0.0
3541,365,43,0.0
3542,365,52,0.0
3543,365,24,0.0
3544,366,26,0.0
3545,366,53,0.0
3546,366,52,0.0
3547,366,43,0.0
3548,366,55,0.0
3549,366,33,0.0
3550,366,51,0.0
3551,366,36,0.0
3552,366,54,0.0
3553,366,24,0.0
3554,366,49,0.0
3555,366,3,1.0
3556,366,2,2.0
3557,366,31,3.0
3558,366,5,10.0
3559,366,0,9.0
3560,366,20,0.0
3561,367,55,0.0
3562,367,53,0.0
3563,367,43,0.0
3564,367,36,0.0
3565,367,33,0.0
3566,367,51,0.0
3567,367,26,0.0
3568,367,20,0.0
3569,367,31,0.0
3570,367,49,0.0
3571,367,0,0.0
3572,367,24,1.0
3573,367,2,2.0
3574,367,5,7.0
3575,367,3,15.0
3576,367,52,0.0
3577,368,0,0.0
3578,368,53,0.0
3579,368,43,0.0
3580,368,52,0.0
3581,368,33,0.0
3582,368,36,0.0
3583,368,26,0.0
3584,368,54,0.0
3585,368,31,0.0
3586,368,55,0.0
3587,368,20,1.0
3588,368,49,2.0
3589,368,24,3.0
3590,368,2,4.0
3591,368,3,6.0
3592,368,5,9.0
3593,368,51,0.0
3594,369,43,0.0
3595,369,49,0.0
3596,369,55,0.0
3597,369,51,0.0
3598,369,52,0.0
3599,369,53,0.0
3600,369,33,0.0
3601,369,24,0.0
3602,369,36,0.0
3603,369,54,0.0
3604,369,20,1.0
3605,369,0,2.0
3606,369,5,3.0
3607,369,26,4.0
3608,369,2,6.0
3609,369,31,9.0
3610,369,3,0.0
3611,370,53,0.0
3612,370,54,0.0
3613,370,5,0.0
3614,370,55,0.0
3615,370,36,0.0
3616,370,51,0.0
3617,370,43,0.0
3618,370,26,0.0
3619,370,24,0.0
3620,370,52,0.0
3621,370,49,0.0
3622,370,31,1.0
3623,370,33,5.0
3624,370,0,4.0
3625,370,3,6.0
3626,370,2,9.0
3627,370,20,0.0
3628,371,55,0.0
3629,371,20,0.0
3630,371,43,0.0
3631,371,54,0.0
3632,371,51,0.0
3633,371,36,0.0
3634,371,53,0.0
3635,371,49,0.0
3636,371,33,0.0
3637,371,2,0.0
3638,371,31,0.0
3639,371,26,1.0
3640,371,24,2.0
3641,371,0,3.0
3642,371,5,10.0
3643,371,3,9.0
3644,371,52,0.0
3645,372,54,0.0
3646,372,43,0.0
3647,372,55,0.0
3648,372,33,0.0
3649,372,5,0.0
3650,372,31,0.0
3651,372,51,0.0
3652,372,53,0.0
3653,372,36,0.0
3654,372,49,0.0
3655,372,20,0.0
3656,372,2,3.0
3657,372,3,3.0
3658,372,26,4.0
3659,372,0,6.0
3660,372,24,9.0
3661,372,52,0.0
3662,373,53,0.0
3663,373,43,0.0
3664,373,49,0.0
3665,373,26,0.0
3666,373,52,0.0
3667,373,48,0.0
3668,373,31,0.0
3669,373,3,0.0
3670,373,51,0.0
3671,373,20,1.0
3672,373,5,2.0
3673,373,2,3.0
3674,373,0,4.0
3675,373,33,9.0
3676,373,24,0.0
3677,374,43,0.0
3678,374,52,0.0
3679,374,48,0.0
3680,374,51,0.0
3681,374,49,0.0
3682,374,31,0.0
3683,374,3,0.0
3684,374,33,0.0
3685,374,26,0.0
3686,374,53,1.0
3687,374,20,2.0
3688,374,2,3.0
3689,374,5,4.0
3690,374,0,15.0
3691,374,24,0.0
3692,375,51,0.0
3693,375,31,0.0
3694,375,48,0.0
3695,375,0,0.0
3696,375,52,0.0
3697,375,43,0.0
3698,375,49,0.0
3699,375,33,6.0
3700,375,20,0.0
3701,375,26,0.0
3702,375,24,0.0
3703,375,2,3.0
3704,375,5,3.0
3705,375,3,13.0
3706,375,53,0.0
3707,376,48,0.0
3708,376,53,0.0
3709,376,43,0.0
3710,376,51,0.0
3711,376,24,0.0
3712,376,33,0.0
3713,376,31,0.0
3714,376,52,0.0
3715,376,49,0.0
3716,376,26,0.0
3717,376,20,1.0
3718,376,0,2.0
3719,376,2,3.0
3720,376,3,6.0
3721,376,5,13.0
3722,377,48,0.0
3723,377,43,0.0
3724,377,0,0.0
3725,377,53,0.0
3726,377,52,0.0
3727,377,26,0.0
3728,377,31,0.0
3729,377,5,3.0
3730,377,20,0.0
3731,377,49,1.0
3732,377,24,2.0
3733,377,3,4.0
3734,377,33,6.0
3735,377,2,9.0
3736,377,51,0.0
3737,378,43,0.0
3738,378,49,0.0
3739,378,0,0.0
3740,378,26,0.0
3741,378,24,0.0
3742,378,20,0.0
3743,378,2,3.0
3744,378,51,0.0
3745,378,33,3.0
3746,378,5,6.0
3747,378,3,13.0
3748,378,52,0.0
3749,378,53,0.0
3750,378,48,0.0
3751,378,31,0.0
3752,379,0,4.0
3753,379,2,8.0
3754,379,52,0.0
3755,379,5,0.0
3756,379,53,0.0
3757,379,49,0.0
3758,379,43,0.0
3759,379,51,0.0
3760,379,31,1.0
3761,379,26,0.0
3762,379,33,3.0
3763,379,24,9.0
3764,379,3,0.0
3765,379,20,0.0
3766,380,31,0.0
3767,380,5,13.0
3768,380,3,8.0
3769,380,2,3.0
3770,380,20,0.0
3771,380,24,0.0
3772,380,52,0.0
3773,380,49,0.0
3774,380,51,0.0
3775,380,0,1.0
3776,380,33,0.0
3777,380,43,0.0
3778,380,53,0.0
3779,380,26,0.0
3780,380,48,0.0
3781,381,33,6.0
3782,381,48,0.0
3783,381,50,0.0
3784,381,51,0.0
3785,381,43,0.0
3786,381,52,0.0
3787,381,3,9.0
3788,381,53,0.0
3789,381,2,0.0
3790,381,26,0.0
3791,381,49,0.0
3792,381,0,1.0
3793,381,31,3.0
3794,381,5,6.0
3795,381,20,0.0
3796,381,24,0.0
3797,382,50,0.0
3798,382,51,0.0
3799,382,3,3.0
3800,382,0,2.0
3801,382,48,0.0
3802,382,52,0.0
3803,382,43,0.0
3804,382,24,0.0
3805,382,31,0.0
3806,382,26,0.0
3807,382,33,4.0
3808,382,49,6.0
3809,382,5,9.0
3810,382,53,0.0
3811,382,2,1.0
3812,382,20,0.0
3813,383,48,0.0
3814,383,51,0.0
3815,383,24,0.0
3816,383,53,0.0
3817,383,49,0.0
3818,383,20,0.0
3819,383,43,0.0
3820,383,52,0.0
3821,383,26,0.0
3822,383,0,1.0
3823,383,31,2.0
3824,383,33,4.0
3825,383,5,6.0
3826,383,3,12.0
3827,383,2,0.0
3828,383,50,0.0
3829,384,26,0.0
3830,384,48,0.0
3831,384,31,0.0
3832,384,3,0.0
3833,384,52,0.0
3834,384,2,0.0
3835,384,53,0.0
3836,384,43,0.0
3837,384,33,0.0
3838,384,50,0.0
3839,384,24,1.0
3840,384,49,2.0
3841,384,51,3.0
3842,384,0,4.0
3843,384,5,15.0
3844,384,20,0.0
3845,385,48,0.0
3846,385,50,0.0
3847,385,49,0.0
3848,385,0,0.0
3849,385,52,0.0
3850,385,24,0.0
3851,385,43,0.0
3852,385,53,0.0
3853,385,2,0.0
3854,385,26,0.0
3855,385,51,1.0
3856,385,31,2.0
3857,385,3,4.0
3858,385,5,9.0
3859,385,33,9.0
3860,385,20,0.0
3861,386,2,0.0
3862,386,48,0.0
3863,386,0,0.0
3864,386,43,0.0
3865,386,26,0.0
3866,386,50,0.0
3867,386,53,0.0
3868,386,24,0.0
3869,386,5,0.0
3870,386,52,0.0
3871,386,51,3.0
3872,386,49,3.0
3873,386,20,0.0
3874,386,31,4.0
3875,386,3,6.0
3876,386,33,9.0
3877,387,52,0.0
3878,387,43,0.0
3879,387,5,0.0
3880,387,31,0.0
3881,387,48,0.0
3882,387,0,0.0
3883,387,26,0.0
3884,387,20,0.0
3885,387,24,0.0
3886,387,3,1.0
3887,387,2,2.0
3888,387,51,3.0
3889,387,49,6.0
3890,387,33,13.0
3891,388,52,0.0
3892,388,50,0.0
3893,388,51,0.0
3894,388,43,0.0
3895,388,5,0.0
3896,388,33,0.0
3897,388,26,0.0
3898,388,24,0.0
3899,388,48,0.0
