result_id,race_id,driver_id,constructor_id,grid,position_order,points,laps,status
9632,387,162,5,4,22,0.0,9,4
9633,387,195,26,23,14,0.0,66,59
9634,387,186,0,15,21,0.0,18,1
9635,387,185,48,24,12,0.0,71,15
9636,387,94,31,7,13,0.0,68,59
9637,387,109,49,9,2,6.0,77,0
9638,387,136,33,2,3,4.0,77,0
9639,387,117,51,13,4,3.0,76,10
9640,387,157,3,14,6,1.0,76,10
9641,387,176,2,6,5,2.0,76,10
9642,387,192,24,19,7,0.0,75,11
9643,387,175,20,22,8,0.0,75,11
9644,387,122,20,20,9,0.0,74,12
9645,387,196,26,21,10,0.0,73,13
9646,387,181,0,12,11,0.0,71,9
9647,387,118,33,3,1,9.0,77,0
9648,388,111,48,25,20,0.0,24,81
9649,388,159,43,21,18,0.0,28,5
9650,388,182,26,19,19,0.0,25,24
9651,388,162,5,10,17,0.0,30,81
9652,388,183,50,23,24,0.0,12,96
9653,388,187,51,17,21,0.0,18,98
9654,388,171,2,13,22,0.0,15,9
9655,388,104,5,2,23,0.0,14,22
9656,388,169,33,15,16,0.0,32,98
9657,388,184,24,22,25,0.0,11,1
9658,388,116,0,4,1,9.0,61,0
9659,388,136,33,7,15,0.0,32,4
9660,388,155,48,26,8,0.0,58,12
9661,388,181,0,6,13,0.0,38,9
9662,388,118,49,11,12,0.0,41,5
9663,388,109,26,14,11,0.0,42,5
9664,388,117,3,3,10,0.0,51,21
9665,388,83,24,18,9,0.0,60,1
9666,388,175,20,24,7,0.0,59,11
9667,388,122,20,20,6,1.0,59,11
9668,388,174,3,8,5,2.0,59,57
9669,388,157,49,12,4,3.0,60,10
9670,388,172,31,1,3,4.0,61,0
9671,388,176,2,9,2,6.0,61,0
9672,388,101,51,16,26,0.0,8,98
9673,388,94,31,5,14,0.0,35,2
9674,388,180,52,0,27,0.0,0,1
9675,389,172,31,7,7,0.0,71,13
9676,389,116,0,5,2,6.0,75,0
9677,389,181,0,8,1,9.0,75,0
9678,389,159,43,0,27,0.0,0,52
9679,389,157,49,16,26,0.0,4,20
9680,389,169,33,6,25,0.0,18,98
9681,389,155,48,21,24,0.0,22,5
9682,389,111,48,22,23,0.0,24,4
9683,389,136,33,1,21,0.0,29,98
9684,389,162,5,15,20,0.0,40,95
9685,389,94,31,3,19,0.0,51,98
9686,389,176,2,2,18,0.0,51,35
9687,389,180,52,12,17,0.0,53,4
9688,389,171,2,11,16,0.0,60,6
9689,389,187,51,19,22,0.0,26,26
9690,389,174,3,4,14,0.0,66,57
9691,389,184,24,24,15,0.0,60,1
9692,389,118,49,18,4,3.0,73,11
9693,389,109,26,14,5,2.0,73,11
9694,389,101,51,13,6,1.0,72,12
9695,389,183,50,20,8,0.0,71,13
9696,389,117,3,9,3,4.0,74,10
9697,389,182,26,17,10,0.0,71,13
9698,389,104,5,10,11,0.0,70,77
9699,389,122,20,26,12,0.0,70,14
9700,389,83,24,25,13,0.0,71,1
9701,389,175,20,23,9,0.0,71,13
9702,390,187,51,16,26,0.0,1,7
9703,390,157,49,11,18,0.0,28,4
9704,390,104,5,1,1,9.0,70,0
9705,390,118,49,7,25,0.0,2,77
9706,390,116,0,8,24,0.0,5,96
9707,390,94,31,10,23,0.0,14,7
9708,390,159,43,20,22,0.0,14,6
9709,390,122,20,17,21,0.0,15,4
9710,390,182,26,23,20,0.0,15,20
9711,390,171,2,15,19,0.0,15,9
9712,390,181,0,14,17,0.0,35,100
9713,390,184,24,21,11,0.0,69,1
9714,390,169,33,18,15,0.0,42,19
9715,390,109,26,13,14,0.0,42,2
9716,390,83,24,22,13,0.0,51,1
9717,390,183,50,25,12,0.0,53,21
9718,390,155,48,26,10,0.0,64,11
9719,390,136,33,9,9,0.0,66,4
9720,390,175,20,24,8,0.0,68,11
9721,390,174,3,12,7,0.0,68,11
9722,390,101,51,19,6,1.0,68,11
9723,390,172,31,5,5,2.0,69,10
9724,390,111,48,0,27,0.0,0,78
9725,390,180,52,6,16,0.0,39,42
9726,390,176,2,3,4,3.0,69,57
9727,390,162,5,2,3,4.0,70,0
9728,390,117,3,4,2,6.0,70,0
9729,391,180,52,7,18,0.0,31,98
9730,391,182,26,17,26,0.0,0,3
9731,391,174,3,14,25,0.0,0,3
9732,391,176,2,3,24,0.0,2,9
9733,391,94,31,18,23,0.0,2,19
9734,391,118,49,10,22,0.0,6,9
9735,391,171,2,15,21,0.0,11,4
9736,391,181,0,5,20,0.0,15,4
9737,391,104,5,13,19,0.0,23,42
9738,391,175,20,16,17,0.0,40,98
9739,391,188,43,26,16,0.0,46,4
9740,391,169,33,9,15,0.0,48,98
9741,391,159,43,0,27,0.0,0,78
9742,391,136,33,1,14,0.0,48,98
9743,391,111,48,23,12,0.0,53,98
9744,391,83,24,22,11,0.0,55,1
9745,391,184,24,21,10,0.0,59,1
9746,391,155,48,25,9,0.0,57,12
9747,391,183,50,24,8,0.0,58,11
9748,391,157,49,8,7,0.0,58,57
9749,391,109,26,12,6,1.0,58,57
9750,391,122,20,20,5,2.0,59,10
9751,391,117,3,4,4,3.0,59,10
9752,391,172,31,11,3,4.0,59,57
9753,391,162,5,6,2,6.0,60,0
9754,391,116,0,2,1,9.0,60,0
9755,391,187,51,19,13,0.0,52,59
9756,391,101,51,0,28,0.0,0,78
9757,392,94,31,6,3,4.0,79,0
9758,392,174,3,1,2,6.0,79,0
9759,392,181,0,9,1,9.0,79,0
9760,392,111,48,22,26,0.0,4,9
9761,392,180,52,8,25,0.0,5,7
9762,392,184,24,20,24,0.0,11,1
9763,392,136,33,3,23,0.0,11,98
9764,392,118,49,15,22,0.0,15,4
9765,392,187,51,18,21,0.0,22,98
9766,392,101,51,13,19,0.0,35,98
9767,392,157,49,16,18,0.0,51,4
9768,392,175,20,19,17,0.0,51,2
9769,392,117,3,7,16,0.0,53,2
9770,392,183,50,24,15,0.0,61,4
9771,392,104,5,10,20,0.0,33,4
9772,392,155,48,21,13,0.0,72,16
9773,392,159,43,25,12,0.0,74,14
9774,392,122,20,14,11,0.0,77,11
9775,392,109,26,26,10,0.0,77,11
9776,392,169,33,17,9,0.0,78,10
9777,392,171,2,12,8,0.0,78,10
9778,392,116,0,5,7,0.0,78,10
9779,392,176,2,4,6,1.0,78,10
9780,392,172,31,2,5,2.0,79,0
9781,392,162,5,11,4,3.0,79,0
9782,392,83,24,23,14,0.0,76,1
9783,393,117,3,5,18,0.0,0,3
9784,393,174,3,6,19,0.0,0,3
9785,393,109,26,7,20,0.0,0,2
9786,393,175,20,0,21,0.0,0,78
9787,393,83,24,0,22,0.0,0,78
9788,393,111,48,0,27,0.0,0,78
9789,393,122,20,0,24,0.0,0,78
9790,393,155,48,0,25,0.0,0,78
9791,393,183,50,0,26,0.0,0,78
9792,393,187,51,18,17,0.0,1,19
9793,393,157,49,0,23,0.0,0,78
9794,393,189,33,15,16,0.0,9,9
9795,393,116,0,1,1,4.5,31,0
9796,393,136,33,9,14,0.0,14,9
9797,393,94,31,2,13,0.0,15,19
9798,393,180,52,12,12,0.0,22,19
9799,393,181,0,8,11,0.0,23,19
9800,393,118,49,14,10,0.0,24,37
9801,393,184,24,20,9,0.0,31,1
9802,393,171,2,16,8,0.0,30,10
9803,393,159,43,19,7,0.0,30,10
9804,393,162,5,3,3,2.0,31,0
9805,393,101,51,13,2,3.0,31,0
9806,393,104,5,4,6,0.5,30,10
9807,393,182,26,17,15,0.0,12,9
9808,393,176,2,10,4,1.5,31,0
9809,393,172,31,11,5,1.0,31,0
9810,394,175,20,23,13,0.0,59,4
9811,394,117,3,4,14,0.0,57,80
9812,394,182,26,13,26,0.0,7,98
9813,394,104,5,6,25,0.0,10,4
9814,394,159,43,19,24,0.0,11,5
9815,394,190,48,25,23,0.0,29,98
9816,394,171,2,17,22,0.0,31,98
9817,394,176,2,15,21,0.0,32,66
9818,394,118,49,14,20,0.0,37,2
9819,394,122,20,18,19,0.0,38,4
9820,394,189,33,16,18,0.0,39,98
9821,394,109,26,10,17,0.0,40,22
9822,394,136,33,1,1,9.0,70,0
9823,394,180,52,12,8,0.0,68,11
9824,394,116,0,2,3,4.0,70,0
9825,394,181,0,8,2,6.0,70,0
9826,394,157,49,11,11,0.0,63,57
9827,394,83,24,21,12,0.0,68,1
9828,394,187,51,20,9,0.0,68,11
9829,394,178,50,24,15,0.0,56,59
9830,394,111,48,26,10,0.0,65,14
9831,394,94,31,7,6,1.0,68,11
9832,394,162,5,5,5,2.0,68,11
9833,394,184,24,22,16,0.0,52,1
9834,394,172,31,3,4,3.0,69,10
9835,394,101,51,9,7,0.0,68,11
9836,395,187,51,17,17,0.0,23,7
9837,395,157,49,8,18,0.0,21,4
9838,395,101,51,7,19,0.0,21,2
9839,395,118,49,25,20,0.0,20,19
9840,395,182,26,18,21,0.0,3,2
9841,395,178,50,0,27,0.0,0,78
9842,395,155,48,24,24,0.0,2,26
9843,395,180,52,14,25,0.0,0,4
9844,395,175,20,22,26,0.0,0,2
9845,395,109,26,12,16,0.0,24,24
9846,395,159,43,26,22,0.0,3,2
9847,395,122,20,13,15,0.0,27,4
9848,395,162,5,15,23,0.0,2,2
9849,395,181,0,10,13,0.0,33,9
9850,395,136,33,1,1,9.0,63,0
9851,395,94,31,3,14,0.0,27,5
9852,395,172,31,5,2,6.0,63,0
9853,395,169,33,23,3,4.0,63,0
9854,395,116,0,2,4,3.0,63,0
9855,395,83,24,11,6,0.0,63,1
9856,395,171,2,19,5,2.0,62,10
9857,395,176,2,21,8,0.0,47,98
9858,395,117,3,6,9,0.0,40,5
9859,395,184,24,16,10,0.0,33,2
9860,395,174,3,9,11,0.0,33,6
9861,395,111,48,20,12,0.0,33,22
9862,395,104,5,4,7,0.0,49,4
9863,396,109,26,16,19,0.0,15,19
9864,396,174,3,10,17,0.0,25,19
9865,396,187,51,15,18,0.0,25,19
9866,396,178,50,23,20,0.0,15,92
9867,396,83,24,0,26,0.0,0,78
9868,396,117,3,3,22,0.0,10,19
9869,396,184,24,17,23,0.0,9,1
9870,396,157,49,14,24,0.0,8,19
9871,396,182,26,19,25,0.0,0,2
9872,396,118,49,21,21,0.0,12,19
9873,396,155,48,25,15,0.0,46,9
9874,396,136,33,12,16,0.0,45,19
9875,396,175,20,22,13,0.0,54,19
9876,396,101,51,6,14,0.0,47,7
9877,396,176,2,8,1,9.0,67,0
9878,396,162,5,4,2,6.0,67,0
9879,396,171,2,24,4,3.0,65,11
9880,396,159,43,18,5,2.0,65,11
9881,396,94,31,1,6,1.0,64,5
9882,396,172,31,2,3,4.0,66,10
9883,396,180,52,13,8,0.0,64,12
9884,396,181,0,5,9,0.0,60,19
9885,396,116,0,7,10,0.0,56,19
9886,396,122,20,20,11,0.0,55,19
9887,396,104,5,9,12,0.0,54,19
9888,396,189,33,11,7,0.0,64,12
9889,397,182,26,20,15,0.0,43,9
9890,397,178,50,22,14,0.0,62,59
9891,397,184,24,26,13,0.0,68,1
9892,397,118,49,17,12,0.0,66,14
9893,397,175,20,15,11,0.0,67,13
9894,397,109,26,19,10,0.0,68,12
9895,397,136,33,1,7,0.0,70,10
9896,397,174,3,10,8,0.0,69,98
9897,397,162,5,13,6,1.0,70,10
9898,397,104,5,9,5,2.0,70,10
9899,397,172,31,4,4,3.0,70,10
9900,397,117,3,6,2,6.0,71,0
9901,397,181,0,3,1,9.0,71,0
9902,397,159,43,21,9,0.0,68,12
9903,397,101,51,7,3,4.0,71,0
9904,397,94,31,8,17,0.0,24,5
9905,397,155,48,23,20,0.0,10,2
9906,397,122,20,12,18,0.0,24,9
9907,397,171,2,16,19,0.0,14,100
9908,397,169,33,14,21,0.0,9,9
9909,397,180,52,11,22,0.0,8,19
9910,397,176,2,5,23,0.0,5,4
9911,397,187,51,0,28,0.0,0,78
9912,397,116,0,2,16,0.0,37,5
9913,397,157,49,18,25,0.0,0,2
9914,397,111,48,24,26,0.0,0,2
9915,397,188,43,27,27,0.0,0,2
9916,397,139,24,25,24,0.0,1,1
9917,398,182,26,17,8,0.0,43,10
9918,398,117,3,3,3,4.0,44,0
9919,398,94,31,16,4,3.0,44,0
9920,398,174,3,4,5,2.0,44,0
9921,398,162,5,10,6,1.0,43,10
9922,398,109,26,11,7,0.0,43,10
9923,398,111,48,22,24,0.0,7,24
9924,398,178,50,24,9,0.0,40,13
9925,398,157,49,18,12,0.0,29,4
9926,398,190,24,0,27,0.0,0,78
9927,398,175,20,14,26,0.0,1,98
9928,398,101,51,9,25,0.0,4,2
9929,398,172,31,2,23,0.0,8,98
9930,398,122,20,15,22,0.0,8,4
9931,398,171,2,12,21,0.0,10,4
9932,398,180,52,13,11,0.0,31,5
9933,398,176,2,19,20,0.0,10,9
9934,398,104,5,6,18,0.0,13,4
9935,398,188,43,23,17,0.0,13,98
9936,398,159,43,21,16,0.0,14,9
9937,398,118,49,20,15,0.0,16,66
9938,398,136,33,5,14,0.0,23,5
9939,398,169,33,8,13,0.0,28,98
9940,398,155,48,25,19,0.0,11,98
9941,398,181,0,7,2,6.0,44,0
9942,398,139,24,26,10,0.0,42,1
9943,398,116,0,1,1,9.0,44,0
9944,399,136,33,1,2,6.0,51,0
9945,399,181,0,4,1,9.0,51,0
9946,399,169,33,7,4,3.0,51,0
9947,399,122,20,17,5,2.0,50,10
9948,399,175,20,19,6,1.0,50,10
9949,399,162,5,15,7,0.0,50,10
9950,399,182,26,21,8,0.0,49,11
9951,399,155,48,24,9,0.0,49,11
9952,399,118,49,13,10,0.0,48,57
9953,399,111,48,25,11,0.0,48,12
9954,399,76,52,20,12,0.0,48,5
9955,399,174,3,5,13,0.0,42,4
9956,399,101,51,10,14,0.0,35,50
9957,399,94,31,8,15,0.0,32,4
9958,399,172,31,3,17,0.0,28,4
9959,399,178,50,26,18,0.0,23,59
9960,399,157,49,16,19,0.0,18,4
9961,399,117,3,6,20,0.0,17,4
9962,399,139,24,0,27,0.0,0,78
9963,399,109,26,18,21,0.0,15,95
9964,399,176,2,9,22,0.0,15,61
9965,399,171,2,11,23,0.0,12,4
9966,399,188,43,22,24,0.0,6,4
9967,399,159,43,23,25,0.0,4,5
9968,399,184,24,0,26,0.0,0,1
9969,399,116,0,2,16,0.0,28,19
9970,399,104,5,12,3,4.0,51,0
9971,400,94,31,12,3,4.0,71,0
9972,400,175,20,19,24,0.0,17,35
9973,400,172,31,3,4,3.0,70,10
9974,400,169,33,10,5,2.0,70,10
9975,400,174,3,5,6,1.0,70,10
9976,400,182,26,20,7,0.0,69,11
9977,400,176,2,7,8,0.0,68,57
9978,400,104,5,9,27,0.0,7,4
9979,400,155,48,22,9,0.0,67,13
9980,400,111,48,26,10,0.0,67,13
9981,400,162,5,15,11,0.0,66,9
9982,400,188,43,23,12,0.0,66,14
9983,400,157,49,17,13,0.0,65,57
9984,400,184,24,26,14,0.0,69,1
9985,400,139,24,25,15,0.0,69,1
9986,400,122,20,11,16,0.0,59,2
9987,400,178,50,27,17,0.0,53,36
9988,400,118,49,11,18,0.0,51,4
9989,400,109,26,14,19,0.0,31,4
9990,400,171,2,8,20,0.0,23,4
9991,400,117,3,4,21,0.0,23,19
9992,400,180,52,16,22,0.0,22,19
9993,400,101,51,13,23,0.0,19,4
9994,400,136,33,2,25,0.0,10,50
9995,400,181,0,6,2,6.0,71,0
9996,400,159,43,21,26,0.0,8,47
9997,400,116,0,1,1,9.0,71,0
9998,401,93,51,0,27,0.0,0,78
9999,401,118,49,9,3,4.0,50,10
10000,401,188,43,24,5,0.0,49,11
10001,401,76,52,20,6,0.0,49,11
10002,401,159,43,22,7,0.0,48,57
10003,401,178,50,25,8,0.0,48,12
10004,401,157,49,10,9,0.0,45,57
10005,401,122,20,19,10,0.0,45,15
10006,401,174,3,8,11,0.0,43,36
10007,401,169,33,5,12,0.0,43,4
10008,401,175,20,15,13,0.0,43,4
10009,401,117,3,12,14,0.0,31,50
10010,401,155,48,26,15,0.0,20,50
10011,401,172,31,3,17,0.0,14,5
10012,401,94,31,7,18,0.0,13,19
10013,401,171,2,13,19,0.0,10,98
10014,401,176,2,6,20,0.0,8,98
10015,401,109,26,16,21,0.0,7,4
10016,401,182,26,18,22,0.0,7,19
10017,401,111,48,23,23,0.0,6,9
10018,401,181,0,4,1,9.0,51,0
10019,401,162,5,14,24,0.0,5,5
10020,401,116,0,2,25,0.0,3,4
10021,401,180,52,21,26,0.0,0,52
10022,401,136,33,1,16,0.0,15,4
10023,401,104,5,11,2,6.0,51,0
10024,401,139,51,17,4,3.0,49,11
10025,402,139,51,26,21,0.0,17,24
10026,402,175,20,16,24,0.0,0,2
10027,402,101,51,12,23,0.0,0,2
10028,402,176,2,4,22,0.0,0,2
10029,402,172,31,23,20,0.0,25,98
10030,402,171,2,14,19,0.0,27,4
10031,402,155,48,21,18,0.0,35,98
10032,402,111,48,25,17,0.0,37,98
10033,402,157,49,13,16,0.0,37,66
10034,402,174,3,3,15,0.0,47,66
10035,402,94,31,8,14,0.0,51,4
10036,402,169,33,10,13,0.0,57,5
10037,402,188,43,22,12,0.0,60,66
10038,402,117,3,7,11,0.0,61,24
10039,402,182,26,19,10,0.0,64,12
10040,402,122,20,11,9,0.0,64,77
10041,402,183,50,24,8,0.0,65,11
10042,402,109,26,17,7,0.0,65,11
10043,402,118,49,9,6,1.0,66,10
10044,402,162,5,6,5,2.0,67,0
10045,402,181,0,15,4,3.0,67,0
10046,402,136,33,1,3,4.0,67,0
10047,402,104,5,5,2,6.0,67,0
10048,402,116,0,2,1,9.0,67,0
10049,402,76,52,18,25,0.0,0,2
10050,402,159,43,20,26,0.0,0,2
10051,403,104,5,8,4,3.0,70,0
10052,403,181,0,11,2,6.0,70,0
10053,403,101,51,3,3,4.0,70,0
10054,403,111,48,27,27,0.0,2,4
10055,403,175,20,16,26,0.0,8,9
10056,403,155,48,26,25,0.0,19,5
10057,403,122,20,18,24,0.0,24,6
10058,403,182,26,21,23,0.0,31,9
10059,403,116,0,2,1,9.0,70,0
10060,403,165,3,13,21,0.0,48,6
10061,403,117,3,9,20,0.0,51,5
10062,403,94,31,6,19,0.0,52,19
10063,403,159,43,22,18,0.0,60,4
10064,403,157,49,14,17,0.0,64,15
10065,403,176,2,4,22,0.0,39,4
10066,403,183,50,25,15,0.0,66,13
10067,403,188,43,24,16,0.0,65,57
10068,403,136,33,1,6,1.0,69,10
10069,403,174,3,7,7,0.0,69,10
10070,403,118,49,12,8,0.0,69,10
10071,403,162,5,17,9,0.0,69,10
10072,403,172,31,5,5,2.0,70,0
10073,403,139,51,10,11,0.0,69,10
10074,403,109,26,20,12,0.0,69,10
10075,403,76,52,23,13,0.0,68,11
10076,403,171,2,15,14,0.0,67,12
10077,403,180,33,19,10,0.0,69,10
10078,404,101,31,4,15,0.0,48,9
10079,404,183,50,24,24,0.0,7,98
10080,404,94,2,5,23,0.0,8,42
10081,404,182,33,17,22,0.0,9,2
10082,404,176,2,2,21,0.0,10,98
10083,404,118,49,14,20,0.0,20,28
10084,404,109,26,13,19,0.0,26,2
10085,404,181,0,9,18,0.0,27,66
10086,404,93,17,25,17,0.0,41,4
10087,404,157,49,18,16,0.0,42,4
10088,404,136,33,8,25,0.0,2,6
10089,404,180,48,16,13,0.0,57,13
10090,404,159,43,22,12,0.0,57,13
10091,404,76,20,19,14,0.0,51,21
10092,404,104,5,1,2,6.0,61,0
10093,404,172,31,3,3,4.0,60,10
10094,404,162,5,7,4,3.0,59,11
10095,404,174,3,11,5,2.0,59,11
10096,404,116,0,6,1,9.0,61,0
10097,404,139,24,23,7,0.0,58,12
10098,404,83,24,21,8,0.0,58,12
10099,404,111,48,20,9,0.0,58,12
10100,404,117,3,10,10,0.0,57,13
10101,404,122,20,12,11,0.0,57,13
10102,404,171,26,15,6,1.0,59,11
10103,405,83,24,22,17,0.0,20,6
10104,405,183,50,29,18,0.0,19,19
10105,405,176,2,3,19,0.0,16,19
10106,405,76,20,17,21,0.0,12,19
10107,405,118,49,13,23,0.0,4,19
10108,405,111,48,20,24,0.0,3,19
10109,405,182,33,19,25,0.0,3,9
10110,405,155,47,23,26,0.0,2,21
10111,405,122,20,10,16,0.0,28,9
10112,405,93,17,25,22,0.0,12,19
10113,405,136,33,16,15,0.0,28,26
10114,405,171,26,18,20,0.0,15,26
10115,405,116,0,2,13,0.0,30,19
10116,405,109,26,8,14,0.0,29,26
10117,405,101,31,1,1,9.0,67,0
10118,405,174,3,12,3,4.0,66,10
10119,405,172,31,4,4,3.0,66,10
10120,405,94,2,9,5,2.0,65,11
10121,405,184,24,21,6,1.0,65,11
10122,405,104,5,5,2,6.0,67,0
10123,405,139,5,11,8,0.0,62,14
10124,405,159,43,26,9,0.0,61,15
10125,405,180,48,15,10,0.0,50,59
10126,405,181,0,7,11,0.0,49,4
10127,405,157,49,14,12,0.0,36,4
10128,405,117,3,6,7,0.0,65,11
10129,406,182,33,20,22,0.0,5,4
10130,406,183,50,26,21,0.0,9,9
10131,406,109,26,13,20,0.0,11,19
10132,406,93,17,19,19,0.0,14,98
10133,406,171,26,16,18,0.0,22,98
10134,406,176,2,2,17,0.0,23,22
10135,406,111,48,21,16,0.0,24,4
10136,406,180,48,23,15,0.0,27,4
10137,406,104,5,4,14,0.0,29,9
10138,406,159,43,22,13,0.0,46,59
10139,406,101,31,1,7,0.0,57,57
10140,406,116,0,6,11,0.0,60,1
10141,406,117,3,14,10,0.0,56,57
10142,406,83,24,25,9,0.0,56,57
10143,406,136,33,9,8,0.0,57,57
10144,406,139,5,15,6,1.0,57,57
10145,406,94,2,7,5,2.0,58,11
10146,406,181,0,8,4,3.0,59,10
10147,406,174,3,11,3,4.0,59,10
10148,406,122,20,5,2,6.0,59,10
10149,406,172,31,3,1,9.0,60,0
10150,406,157,49,12,12,0.0,50,4
10151,406,76,20,18,24,0.0,4,4
10152,406,184,24,24,23,0.0,5,4
10153,406,155,47,17,26,0.0,0,30
10154,406,118,49,18,25,0.0,4,4
10155,407,182,33,0,25,0.0,0,78
10156,407,180,48,0,24,0.0,0,78
10157,407,111,48,0,23,0.0,0,78
10158,407,184,24,0,22,0.0,0,78
10159,407,159,43,0,21,0.0,0,78
10160,407,174,3,17,20,0.0,0,2
10161,407,76,20,11,19,0.0,0,2
10162,407,139,5,15,18,0.0,1,2
10163,407,157,49,4,17,0.0,10,88
10164,407,101,31,1,16,0.0,13,4
10165,407,169,51,20,15,0.0,16,98
10166,407,83,24,18,10,0.0,74,13
10167,407,118,49,12,13,0.0,16,2
10168,407,116,0,5,1,9.0,78,0
10169,407,104,5,3,2,6.0,78,0
10170,407,172,31,9,3,4.0,78,0
10171,407,109,26,8,4,3.0,77,10
10172,407,117,3,10,5,2.0,77,10
10173,407,136,33,13,14,0.0,16,2
10174,407,94,2,2,7,0.0,77,10
10175,407,176,2,7,8,0.0,76,11
10176,407,122,20,6,9,0.0,76,11
10177,407,155,47,19,11,0.0,74,13
10178,407,181,0,14,12,0.0,17,19
10179,407,171,26,16,6,1.0,77,10
10180,408,157,49,11,17,0.0,64,15
10181,408,93,17,25,18,0.0,57,2
10182,408,181,0,17,19,0.0,37,4
10183,408,159,43,22,20,0.0,35,4
10184,408,180,48,14,23,0.0,5,2
10185,408,117,3,6,22,0.0,25,2
10186,408,169,51,18,24,0.0,3,98
10187,408,136,33,9,25,0.0,0,6
10188,408,101,31,2,16,0.0,65,14
10189,408,111,48,21,21,0.0,28,2
10190,408,175,33,20,15,0.0,67,12
10191,408,109,26,15,14,0.0,67,12
10192,408,76,20,12,13,0.0,67,12
10193,408,104,5,3,1,9.0,70,0
10194,408,139,5,4,2,6.0,70,0
10195,408,116,0,5,3,4.0,70,0
10196,408,176,2,8,4,3.0,70,0
10197,408,94,2,16,6,1.0,70,0
10198,408,172,31,1,5,2.0,70,0
10199,408,171,26,19,8,0.0,69,10
10200,408,122,20,7,9,0.0,68,11
10201,408,118,49,13,10,0.0,68,11
10202,408,184,24,23,11,0.0,68,11
10203,408,83,24,24,12,0.0,68,11
10204,408,174,3,10,7,0.0,69,10
10205,409,117,3,6,19,0.0,18,6
10206,409,116,0,4,17,0.0,19,22
10207,409,118,49,14,18,0.0,19,9
10208,409,174,3,15,20,0.0,15,2
10209,409,159,43,22,25,0.0,0,2
10210,409,181,0,12,22,0.0,10,22
10211,409,169,51,13,23,0.0,4,7
10212,409,180,48,20,24,0.0,3,98
10213,409,94,2,2,16,0.0,26,2
10214,409,93,17,25,21,0.0,11,4
10215,409,111,48,23,15,0.0,27,2
10216,409,157,49,7,9,0.0,61,11
10217,409,101,31,1,13,0.0,51,2
10218,409,83,24,18,14,0.0,30,2
10219,409,176,2,5,1,9.0,63,0
10220,409,104,5,3,3,4.0,63,0
10221,409,184,24,19,4,3.0,63,0
10222,409,172,31,8,5,2.0,63,0
10223,409,139,5,9,2,6.0,63,0
10224,409,122,20,21,7,0.0,62,10
10225,409,175,33,11,8,0.0,62,10
10226,409,109,26,17,10,0.0,61,11
10227,409,76,20,24,11,0.0,60,12
10228,409,136,33,10,6,1.0,62,10
10229,409,171,26,16,12,0.0,58,14
10230,410,181,0,6,17,0.0,30,5
10231,410,101,31,2,18,0.0,26,2
10232,410,76,20,9,19,0.0,20,2
10233,410,93,17,25,20,0.0,19,2
10234,410,155,47,22,22,0.0,6,4
10235,410,83,24,21,16,0.0,32,5
10236,410,104,5,3,23,0.0,5,98
10237,410,109,26,13,24,0.0,4,37
10238,410,171,26,15,25,0.0,2,98
10239,410,94,2,8,26,0.0,0,79
10240,410,111,48,23,21,0.0,8,66
10241,410,159,43,24,15,0.0,49,13
10242,410,180,48,20,12,0.0,50,12
10243,410,184,24,26,13,0.0,50,12
10244,410,118,49,17,11,0.0,52,10
10245,410,157,49,18,10,0.0,52,10
10246,410,175,33,14,8,0.0,52,10
10247,410,117,3,11,7,0.0,53,0
10248,410,174,3,10,6,1.0,53,0
10249,410,172,31,7,5,2.0,53,0
10250,410,139,5,16,4,3.0,53,0
10251,410,116,0,4,3,4.0,53,0
10252,410,176,2,1,2,6.0,53,0
10253,410,136,33,5,1,9.0,53,0
10254,410,169,51,19,14,0.0,49,66
10255,410,122,20,12,9,0.0,52,10
10256,411,111,48,21,25,0.0,0,2
10257,411,116,0,3,1,9.0,65,0
10258,411,174,3,13,24,0.0,0,19
10259,411,139,5,11,23,0.0,1,2
10260,411,169,51,9,22,0.0,4,6
10261,411,155,47,24,21,0.0,6,4
10262,411,157,49,22,20,0.0,17,98
10263,411,94,2,5,19,0.0,17,7
10264,411,176,2,1,18,0.0,21,42
10265,411,180,48,18,17,0.0,28,98
10266,411,172,31,8,16,0.0,37,59
10267,411,93,17,23,15,0.0,38,6
10268,411,159,43,25,26,0.0,0,2
10269,411,109,26,7,14,0.0,41,7
10270,411,181,0,10,12,0.0,57,9
10271,411,184,24,26,11,0.0,59,15
10272,411,101,31,4,10,0.0,60,66
10273,411,118,49,14,9,0.0,62,12
10274,411,83,24,20,7,0.0,63,11
10275,411,175,33,15,6,1.0,63,11
10276,411,117,3,12,5,2.0,64,10
10277,411,136,33,2,4,3.0,64,10
10278,411,171,26,16,3,4.0,64,10
10279,411,104,5,6,2,6.0,64,10
10280,411,122,20,19,13,0.0,57,19
10281,411,76,20,17,8,0.0,63,11
10282,412,180,48,22,22,0.0,8,4
10283,412,111,48,21,25,0.0,8,50
10284,412,182,3,23,24,0.0,8,7
10285,412,118,49,9,23,0.0,8,5
10286,412,175,33,11,21,0.0,15,4
10287,412,174,3,16,20,0.0,19,19
10288,412,136,33,6,19,0.0,23,98
10289,412,117,3,20,18,0.0,25,77
10290,412,101,31,5,17,0.0,27,99
10291,412,169,51,1,16,0.0,29,7
10292,412,178,43,25,15,0.0,32,5
10293,412,172,31,7,14,0.0,40,4
10294,412,157,49,18,13,0.0,45,98
10295,412,176,2,4,12,0.0,61,22
10296,412,155,47,24,26,0.0,7,88
